Revenue,Gross Profit,Short-term debt,Net Income,Total assets,2019 PRICE VAR [%]
3932565000,1944413000,5501000,258047000,2097414000,5.552336805
5114500000,3353200000,2027200000,-50600000,21804000000,14.29673752
24555700000,18125700000,1102200000,3232000000,43908400000,16.98916891
585047000,239809000,412363000,-190071000,4784164000,113.7281174
1792892000,894581000,0,173533000,3737841000,17.70983347
4036701000,2590660000,0,802265000,5638619000,100.8014656
386945000,386945000,350464000,180015000,6272872000,25.87039848
1936105000,1936105000,395872000,545042000,40832258000,28.42833799
1.36819E+11,77270000000,0,30736000000,2.32792E+11,27.84051735
13201995000,3595084000,959738000,535881000,8500527000,11.36012526
4151000000,3201000000,159000000,2286000000,26294000000,-17.44000595
739818000,121684000,47252000,28598000,2347730000,68.65148949
10040900000,3890900000,690700000,1036900000,21617000000,27.60827765
5264362000,2142442000,0,189832000,1651726000,1.731342336
14155000000,11800000000,204000000,-788000000,15859000000,-8.517349351
566336000,475573000,1775000,137065000,1521926000,121.1863129
1125400000,409900000,10600000,15200000,1281900000,-9.557950886
5688000000,2658000000,321000000,1542000000,4130000000,11.99934817
7580300000,3812500000,769100000,2303400000,20538700000,17.49383641
11958000000,6995000000,3615000000,725000000,54185000000,5.314002095
28034263959,23637055838,22748335893,4909898477,1.01218E+12,36.82496297
3931847000,829624000,429939000,568982000,4608999000,-19.82132959
2806938000,1054739000,0,62124000,1915177000,17.37911326
24175000000,4306000000,263000000,407000000,9186000000,32.1451053
5207336000,1747475000,7428000,158536000,1675614000,-17.62451865
18313000000,18313000000,182000000,111000000,22409000000,114.012368
422551000,299931000,0,56230000,4142834000,29.56008028
5804000000,5509000000,8976000000,1263000000,1.78869E+11,36.61506688
2973536000,1146966000,0,-40288000,6381519000,89.98039029
41048000,18920000,23626000,-11420000,258488000,-95.40229868
5571300000,3207300000,12000000,-19500000,3010000000,260.2311028
2064705000,2064705000,25075000,377240000,2125667000,4.07834631
6873000000,2398000000,1093000000,657000000,24529000000,33.64533226
3974837000,1379561000,0,354396000,5347815000,26.22116204
40522000000,13407000000,1073000000,13638000000,90949000000,40.8023804
1322417000,596980000,8000000,-94155000,2495124000,-32.93991197
2047579000,2047579000,972387000,106732000,3454157000,69.45224881
525967000,316629000,0,130296000,3592429000,38.23068882
2367853000,820123000,400200000,200180000,2925737000,12.60972631
21193000,14133000,10150000,-203540000,624087000,28.03030228
2487268000,834658000,0,482672000,6214867000,2.039373387
19166599000,669924000,26887000,224833000,8913637000,-40.89399578
2306400000,2306400000,0,523800000,6911900000,26.28301141
65450000000,40992000000,1342000000,4572000000,52330000000,-5.863066214
10151000000,2479000000,243000000,1080000000,15995000000,12.03745364
990266000,385630000,37413000,-153040000,2451072000,-55.31914755
7987000000,2777000000,239000000,471000000,31987000000,1.445180932
5589900000,2289100000,0,851900000,8996800000,62.08888962
11127000000,4781000000,4000000,1624000000,15641000000,29.42003388
606850000,195752000,6300000,20128000,745060000,-28.88889197
662127000,569760000,26853000,38809000,2600549000,-44.55535499
2051661000,1178091000,0,-159928000,5302379000,53.3406553
13988000000,4745000000,963000000,2565000000,20386000000,30.03584646
4244265000,966577000,390042000,469998000,9551419000,65.07164113
11221000000,4348000000,130000000,782000000,5873000000,24.80366073
27186093000,602615000,2400000,128315000,8005400000,-2.528574856
15787400000,13596000000,868300000,-5096400000,1.01788E+11,43.43272272
15475000000,3514000000,653000000,708000000,16872000000,-21.85949842
5150000000,3873000000,0,1043000000,8584000000,33.7688173
1148337000,361434000,0,-109034000,698359000,-0.458715145
1062388000,-129644000,176155000,-725292000,745497000,-21.04121476
23771000000,5737000000,879000000,2141000000,19062000000,38.30659279
15575555556,7684444444,845185185.2,1919259259,53006666667,36.27915285
46677000000,17528000000,788000000,3787000000,39207000000,22.90126311
645691954,393436781.6,26816091.95,35767816.09,2600636782,60.03436943
3047597000,2638058000,0,2096896000,6245898000,33.44100104
450524000,290095000,0,-4460000,2861969000,57.76225205
498264000,221947000,1853000,23653000,1.67348E+12,-2.918806317
29706000000,6748000000,815000000,1068000000,46100000000,23.92556474
1730434000,1234795000,6997000,796533000,8592170000,-24.034329
4009200000,2513500000,789900000,542300000,16062300000,58.89920157
2281267294,831609696.1,993198.2634,319682633.9,3729094790,-14.32976009
8448201000,3244266000,1799651000,1033000000,38241256000,37.77245017
1827000000,554000000,1853000,-150000000,10957000000,48.46576716
15789633000,1799448000,30907000,567885000,13720102000,49.41904523
1909482000,129226000,0,-212327000,2824998000,17.95885635
2608816000,1986158000,0,-26704000,3879140000,58.32211515
14435000000,2729000000,306000000,1067000000,12480000000,56.9602051
659523000,659523000,142998000,300403000,15302438000,22.12604851
1113218857,717353691.5,558674468.2,360537802.2,2352152649,6.561084997
11458000000,7986000000,585000000,2666000000,36239000000,32.38850961
1193323000,1168911000,0,681313000,2150172000,-36.9082426
1.14217E+11,10982000000,67000000,5595000000,54302000000,30.97984463
5366325000,4428977000,4914000,630059000,6708636000,42.56522506
2714474000,1760989000,686552000,298373000,5461770000,46.38196867
21346938776,21346938776,41995529364,2065306122,7.84608E+11,24.30836389
3691247000,1365538000,576400000,511047000,17664202000,12.12679827
1072855000,585377000,0,108273000,9001481000,35.72401232
2138022000,1879275000,100000000,345777000,2468654000,60.44413913
1612408000,455933000,10260000,80093000,1812460000,-5.661579696
4914000000,2687000000,0,316000000,8541000000,30.97610166
1749962000,724543000,20059000,363740000,3181484000,0.408997576
9587300000,1498400000,37500000,470000000,20119200000,-25.20279237
2808062000,443293000,190048000,76586000,2634205000,-8.655496055
21867706892,2772276036,1396268308,-161239105,29810144667,-14.32099098
4642068000,2223605000,8888000,301041000,3228255000,86.24406051
5524000000,1814000000,0,1087000000,12090000000,18.63915481
414160000,264835000,0,105150000,2798994000,21.12792372
10188331000,2373412000,1272000,1022023000,10172976000,49.88520826
76033000000,9008000000,3167000000,5149000000,91249000000,-12.23064717
678098000,678098000,1150130000,202576000,26229008000,17.29991345
1426145000,454720000,98907000,7125000,3845278000,-8.116388863
336890000,220660000,0,25630000,2417104000,33.81318838
3282645000,1483102000,0,-1746481000,9708154000,-50.61592285
7782000000,2456000000,0,284000000,3961000000,-23.85466059
5919000000,3709000000,385000000,116000000,9991000000,6.238979254
1002000000,938000000,0,521000000,13603000000,29.68118245
947870000,595617000,1853000,383729000,7804024000,42.33243013
12349301000,4443015000,0,424858000,7040806000,51.96792419
1549378519,219072592.6,370073333.3,123202222.2,5939730370,-21.35825029
20758000000,3674000000,833000000,1907000000,23696000000,42.93691895
4696000000,1589700000,42200000,207100000,6675700000,28.70448153
875700000,488400000,275300000,-48600000,2026800000,51.05739717
1653609000,616038000,0,129136000,1072570000,43.37989728
821400000,529000000,0,1200000,5592500000,35.55399409
1203992000,922511000,0,74371000,3935953000,6.627742271
2191221000,1030866000,1914000,-326701000,7852843000,54.62595669
932000000,670000000,0,405000000,3780000000,-9.704641973
32717000000,14060000000,624000000,3962000000,1.67771E+11,24.76315223
62992000000,19056000000,1656000000,4074000000,8.15078E+11,18.47736294
759981000,225058000,71138000,26657000,4749787000,25.77414386
3215600000,1471200000,22400000,-3607000000,10877300000,-78.963231
336708148.1,111577037,63674814.81,27125925.93,1195124444,31.40495589
2837411000,1455797000,101097000,233200000,3196646000,11.10884725
1572400000,1572400000,2675200000,468100000,47877300000,19.96532021
522211000,522211000,160000000,164927000,12573192000,44.64353438
11957900000,6994600000,3615200000,725300000,53153600000,6.460670044
2851000000,1368000000,36000000,-182000000,7650000000,-7.470871427
1282472000,1282472000,0,433542000,25463842000,22.56903499
2285940000,2285940000,608206000,915926000,43959855000,35.63384629
3492690000,2083842000,0,7094000,2325692000,-12.32111673
18955000000,7790000000,475000000,1807000000,62307000000,43.02921513
14768000000,6164000000,1351000000,2563000000,14870000000,45.70678745
22090000000,17154000000,1754000000,2050000000,60651000000,36.32542461
942773000,884901000,0,55350000,1175563000,0.75210338
4178000000,625000000,94000000,117000000,2726000000,52.17897692
297815000,127477000,3000000,12161000,690409000,-4.583933605
4225761000,2424179000,126406000,363351000,11857218000,6.893913363
7911046000,2702528000,29896000,532357000,3085262000,15.20169944
6257200000,1866800000,22100000,467300000,13057500000,21.31657745
13683000000,10839000000,183000000,1108000000,12567000000,58.10802382
21062068966,21062068966,63327226929,5472413793,1.01679E+12,20.75402186
30829591837,30829591837,55250965251,4608163265,9.7805E+11,5.702589901
354184000,261450000,7100000,-46567000,3172013000,54.10151078
3034689000,888524000,18000,345758000,3106198000,22.6318229
2100802000,1220394000,0,451779000,2706606000,116.4457924
650067000,349226000,0,-121949000,1028710000,13.00448132
353571000,322417000,0,-28321000,420960000,-48.48156331
6079000000,1249000000,748000000,137000000,7290000000,-34.36139099
728418000,460708000,3193000,99371000,7070879000,39.74475404
4313500000,2034900000,86800000,-315000000,31439800000,23.61955207
4647500000,2741200000,349900000,566900000,9363300000,-5.58885322
3616014000,1175507000,0,108263000,1952780000,-16.3302151
742506000,332148000,0,-8857000,464997000,311.7465929
47492572.69,30197376.74,0,7012168.142,125202591.7,-35.4838705
1462567000,363289000,0,-361435000,4020358000,-18.823916
279776000,279776000,840000000,45472000,10630067000,29.09129071
1722962000,1722962000,90967000,-4927000,18063428000,55.21038372
2309000000,2117000000,0,447000000,20090000000,86.06881453
3423700000,879500000,48300000,416800000,2752600000,18.10602172
156941000,156941000,0,57923000,1291762000,20.01474211
294612000,294612000,0,154333000,2750570000,15.95218488
858557000,654249000,0,-78568000,5340853000,-45.82834881
11261000000,4481000000,1753000000,1348000000,40063000000,37.16337627
30095000000,6791000000,0,3229000000,37653000000,41.83714136
3743000000,1075000000,254000000,114000000,8259000000,8.547034444
3980800000,2420700000,1309900000,255400000,8257200000,49.20830522
889121000,409441000,0,56676000,1185740000,36.87042882
1327838000,1261512000,90700000,363614000,15260483000,23.44340872
1064219000,256372000,1167000,-374080000,1829652000,-62.16216383
3262747000,700413000,0,269911000,3884203000,37.1478908
54008000000,19438000000,1853000,23653000,67088000000,11.49160853
3951852000,1885024000,10896000,157160000,2845537000,22.52823288
2130265000,628161000,0,-858115000,2215962000,2.874750444
1159053000,630336000,5838000,250445000,3972833000,13.59727905
880978000,708288000,0,-113432000,2421828000,35.16791867
22220000000,22220000000,12159000000,6015000000,3.72538E+11,35.62050365
716994000,515233000,0,-103749000,1233018000,38.32248028
2433492000,1945797000,2070616000,811483000,11202477000,55.06332336
174632000,2622000,91067000,-78115000,390326000,137.5939837
723605000,168915000,189071000,8569000,836678000,-23.78223271
5553167816,2171917241,40025287.36,-24540229.89,15687933333,5.846984819
2176256000,1740629000,0,845672000,21596000000,-1.754096793
5372600000,5372600000,0,1837500000,7689300000,36.31840872
2002857000,681293000,138722000,366604000,2394748000,-29.78965223
1851600000,706500000,3900000,75900000,3423700000,39.10446853
7705500000,1358600000,0,471900000,5294200000,55.93329691
19893000000,11107100000,51800000,2650900000,47832500000,53.45263528
4126413000,666429000,27190000,107098000,2464774000,23.69399072
2136074000,696383000,0,141741000,1492721000,11.96765438
10937784000,843476000,30405000,247945000,5931202000,112.6055912
1834063697,690466692,0,437883097,2085434068,45.43127754
9493849000,4231642000,2422329000,1811042000,27698270000,39.94207486
6025000000,5062000000,50000000,1329000000,5134000000,35.75484151
6779174000,1586723000,0,-504080000,1890850000,-0.110532191
23495700000,4570700000,0,2195100000,25482400000,43.24188012
15668200000,4820600000,350600000,1337600000,17914900000,47.88484259
9696000000,3456000000,2310000000,1438000000,45326000000,19.90010083
548440000,548440000,255086000,198932000,12243561000,25.71370737
7679500000,2314200000,1805100000,1060500000,33475800000,40.45428393
3065216000,628227000,0,210780000,3001077000,38.42195691
1246929000,328256000,569000,-63146000,977821000,7.325269786
8415000000,1981000000,0,708000000,4610000000,41.93077906
598290000,196680000,0,54989000,1078518000,4.225354856
2156000,-187774000,0,-273837000,528040000,41.25500997
8678200000,1711300000,620700000,190400000,6721600000,24.00041245
43129000000,43129000000,2874000000,3705000000,1.11993E+11,25.61882954
2717076000,1704062000,0,582847000,20256477000,30.01455016
2626730000,1255351000,24181000,115048000,5756339000,42.15402173
2016829000,299836000,0,102357000,1051805000,115.4100624
2714000000,1773100000,10100000,627400000,9469800000,60.95984885
498264000,-1270577000,0,173862000,1274522000,-10.85578366
2467023000,1723604000,499186000,463981000,5060547000,14.14565534
678924496,566976524,18183000,143689235,1503645000,-4.489801281
618344000,469886000,527225000,47683000,5174807000,-37.38501489
91245000,76841000,0,-348995000,789951000,-2.98804972
8614874000,3366714000,250706000,489585000,5091647000,26.4985423
5485100000,1959400000,525000000,389600000,5964600000,72.59501423
13972000000,2378000000,258000000,1222000000,14264000000,-3.074138081
8138365000,2620373000,0,618199000,3314559000,17.51746489
198110000,149650000,0,-68859000,963736000,11.6838455
11223000000,9258000000,0,406000000,18033000000,-2.318296866
2551064000,920687000,57497000,72628000,2929057000,1.744189055
2457914000,1341956000,75000000,168148000,2083504000,36.64309152
651800000,12400000,0,-72600000,3265200000,60.82847297
12337000000,6237000000,3216000000,1382000000,53920000000,24.69592833
2008821000,236840000,30000000,83524000,692603000,-36.6528569
8198000,-13598000,0,-158899000,210884000,-39.47090047
22245500000,7021900000,915900000,1714300000,16332800000,3.125006797
2353523000,771745000,158756000,69780000,1527850000,7.569723424
1606200000,746300000,160000000,107900000,3828700000,56.75493935
570398000,245706000,7352000,-139977000,1482495000,78.88366231
4578600000,890900000,49500000,-568700000,4311900000,291.1111197
3242000000,781000000,284000000,-113000000,3244000000,12.87910572
540756000,536506000,0,216970000,7113971000,40.96141028
1937810000,1937810000,1800000,197520000,3432757000,23.96075713
27662000000,8544000000,2031000000,2173000000,44441000000,31.93910749
613431000,473166000,0,102616000,1676584000,-41.89189436
3868000000,1950700000,0,918400000,4828900000,81.55678348
